lat,lon,ta_avg,td_avg,hm_avg,geometry,ASR,DSR,RSR,Tnwb,Tg,WBGT
37.568841,127.091229,12.7,6.0,66.0,POINT (127.091229 37.568841),306.72687,350.28854,204.16347,9.066742825844484,13.074319940805434,10.231583966252224
37.57346,127.091308,12.6,5.7,65.0,POINT (127.091308 37.57346),283.24036,328.17502,223.86925,8.872194965245939,12.962311989068985,10.062998873485954
37.57808,127.091387,12.7,6.1,66.0,POINT (127.091387 37.57808),283.24036,328.17502,223.86925,9.066742825844484,13.062311989068984,10.229182375904934
37.5827,127.091466,13.7,7.1,68.0,POINT (127.091466 37.5827),293.00577,337.19226,216.78848,10.198352969807528,14.067255896329879,11.322298258131244
37.58732,127.091545,14.0,6.2,63.0,POINT (127.091545 37.58732),269.0615,311.77304,243.97307,9.939822049433952,14.35314193367958,11.228503821339682
37.591939,127.091625,13.8,5.9,62.0,POINT (127.091625 37.591939),269.0615,311.77304,243.97307,9.65148640891723,14.153141933679581,10.966668872977978
37.596559,127.091704,13.6,5.9,63.0,POINT (127.091704 37.596559),269.0615,311.77304,243.97307,9.576201316196236,13.95314193367958,10.853969308073282
37.601179,127.091783,13.5,5.9,63.0,POINT (127.091783 37.601179),290.67114,336.2231,217.40388,9.485296022111891,13.866727739572525,10.763052763392828
37.605799,127.091862,13.8,6.2,63.0,POINT (127.091862 37.605799),290.67114,336.2231,217.40388,9.758011771088935,14.166727739572526,11.043953787676761
37.610419,127.091941,13.7,6.8,66.0,POINT (127.091941 37.610419),269.0615,311.77304,243.97307,9.985747920996083,14.05314193367958,11.170651931433174
37.615039,127.092021,13.7,6.6,66.0,POINT (127.092021 37.615039),290.67114,336.2231,217.40388,9.985747920996083,14.066727739572524,11.173369092611765
37.619659,127.0921,13.6,6.2,64.0,POINT (127.0921 37.619659),290.67114,336.2231,217.40388,9.682055908508804,13.966727739572525,10.930784683870668
37.624279,127.092179,13.5,6.1,64.0,POINT (127.092179 37.624279),290.67114,336.2231,217.40388,9.590813775332435,13.866727739572525,10.83691519064721
37.6289,127.092258,13.6,6.3,65.0,POINT (127.092258 37.6289),293.25577,339.91736,212.9423,9.787934643278899,13.968736952543258,11.005301640803879
